Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price,Region,Payment_Mode,Sales
ORD0804,2025-10-20 14:01:48.108108,CUST016,Mobile,Electronics,2,30000,North,UPI,60000
ORD0805,2025-10-20 22:46:29.189189,CUST088,Tablet,Electronics,4,20000,West,Cash,80000
ORD0806,2025-10-21 07:31:10.270270,CUST124,Mobile,Electronics,4,30000,North,UPI,120000
ORD0807,2025-10-21 16:15:51.351351,CUST035,Mouse,Accessories,3,800,East,Debit Card,2400
ORD0808,2025-10-22 01:00:32.432432,CUST058,Tablet,Electronics,4,20000,North,Cash,80000
ORD0809,2025-10-22 09:45:13.513513,CUST030,Mobile,Electronics,1,30000,North,Debit Card,30000
ORD0810,2025-10-22 18:29:54.594594,CUST119,Laptop,Electronics,5,60000,North,UPI,300000
ORD0811,2025-10-23 03:14:35.675675,CUST148,Tablet,Electronics,2,20000,East,Credit Card,40000
ORD0812,2025-10-23 11:59:16.756756,CUST101,Keyboard,Accessories,1,1500,East,UPI,1500
ORD0813,2025-10-23 20:43:57.837837,CUST064,Mouse,Accessories,5,800,East,Credit Card,4000
ORD0814,2025-10-24 05:28:38.918918,CUST099,Mobile,Electronics,2,30000,North,UPI,60000
ORD0815,2025-10-24 14:13:20.000000,CUST086,Tablet,Electronics,4,20000,North,Cash,80000
ORD0816,2025-10-24 22:58:01.081081,CUST070,Mouse,Accessories,4,800,East,Debit Card,3200
ORD0817,2025-10-25 07:42:42.162162,CUST146,Keyboard,Accessories,3,1500,West,Cash,4500
ORD0818,2025-10-25 16:27:23.243243,CUST130,Mouse,Accessories,5,800,South,Cash,4000
ORD0819,2025-10-26 01:12:04.324324,CUST199,Headphones,Accessories,5,3000,South,Credit Card,15000
ORD0820,2025-10-26 09:56:45.405405,CUST149,Keyboard,Accessories,2,1500,North,UPI,3000
ORD0821,2025-10-26 18:41:26.486486,CUST104,Mobile,Electronics,1,30000,South,Credit Card,30000
ORD0822,2025-10-27 03:26:07.567567,CUST036,Mouse,Accessories,2,800,West,Debit Card,1600
ORD0823,2025-10-27 12:10:48.648648,CUST156,Headphones,Accessories,1,3000,South,UPI,3000
ORD0824,2025-10-27 20:55:29.729729,CUST074,Tablet,Electronics,4,20000,West,Credit Card,80000
ORD0825,2025-10-28 05:40:10.810810,CUST064,Mouse,Accessories,5,800,North,UPI,4000
ORD0826,2025-10-28 14:24:51.891891,CUST184,Laptop,Electronics,2,60000,West,UPI,120000
ORD0827,2025-10-28 23:09:32.972972,CUST123,Mouse,Accessories,3,800,North,Credit Card,2400
ORD0828,2025-10-29 07:54:14.054054,CUST188,Tablet,Electronics,1,20000,North,Credit Card,20000
ORD0829,2025-10-29 16:38:55.135135,CUST050,Headphones,Accessories,2,3000,North,Cash,6000
ORD0830,2025-10-30 01:23:36.216216,CUST072,Mobile,Electronics,1,30000,East,Credit Card,30000
ORD0831,2025-10-30 10:08:17.297297,CUST052,Headphones,Accessories,5,3000,South,Cash,15000
ORD0832,2025-10-30 18:52:58.378378,CUST154,Mobile,Electronics,2,30000,West,Credit Card,60000
ORD0833,2025-10-31 03:37:39.459459,CUST105,Laptop,Electronics,5,60000,North,Cash,300000
ORD0834,2025-10-31 12:22:20.540540,CUST197,Mobile,Electronics,4,30000,North,Debit Card,120000
ORD0835,2025-10-31 21:07:01.621621,CUST168,Headphones,Accessories,2,3000,East,Credit Card,6000
ORD0836,2025-11-01 05:51:42.702702,CUST056,Headphones,Accessories,3,3000,South,Credit Card,9000
ORD0837,2025-11-01 14:36:23.783783,CUST178,Laptop,Electronics,4,60000,West,Cash,240000
ORD0838,2025-11-01 23:21:04.864864,CUST169,Keyboard,Accessories,2,1500,South,Credit Card,3000
ORD0839,2025-11-02 08:05:45.945945,CUST020,Laptop,Electronics,4,60000,South,Debit Card,240000
ORD0840,2025-11-02 16:50:27.027027,CUST034,Mobile,Electronics,5,30000,East,Cash,150000
ORD0841,2025-11-03 01:35:08.108108,CUST095,Mouse,Accessories,1,800,North,Credit Card,800
ORD0842,2025-11-03 10:19:49.189189,CUST180,Tablet,Electronics,5,20000,North,Cash,100000
ORD0843,2025-11-03 19:04:30.270270,CUST176,Tablet,Electronics,4,20000,East,Cash,80000
ORD0844,2025-11-04 03:49:11.351351,CUST040,Keyboard,Accessories,3,1500,North,UPI,4500
ORD0845,2025-11-04 12:33:52.432432,CUST140,Mouse,Accessories,3,800,North,Debit Card,2400
ORD0846,2025-11-04 21:18:33.513513,CUST013,Tablet,Electronics,2,20000,West,Cash,40000
ORD0847,2025-11-05 06:03:14.594594,CUST117,Headphones,Accessories,5,3000,South,Credit Card,15000
ORD0848,2025-11-05 14:47:55.675675,CUST004,Keyboard,Accessories,1,1500,East,UPI,1500
ORD0849,2025-11-05 23:32:36.756756,CUST044,Headphones,Accessories,4,3000,South,Debit Card,12000
ORD0850,2025-11-06 08:17:17.837837,CUST187,Tablet,Electronics,3,20000,North,UPI,60000
ORD0851,2025-11-06 17:01:58.918918,CUST162,Keyboard,Accessories,3,1500,West,Debit Card,4500
ORD0852,2025-11-07 01:46:40.000000,CUST116,Keyboard,Accessories,4,1500,East,Debit Card,6000
ORD0853,2025-11-07 10:31:21.081081,CUST121,Mouse,Accessories,1,800,North,Cash,800
ORD0854,2025-11-07 19:16:02.162162,CUST084,Headphones,Accessories,5,3000,West,Debit Card,15000
ORD0855,2025-11-08 04:00:43.243243,CUST107,Mobile,Electronics,3,30000,East,Debit Card,90000
ORD0856,2025-11-08 12:45:24.324324,CUST185,Laptop,Electronics,4,60000,South,Cash,240000
ORD0857,2025-11-08 21:30:05.405405,CUST129,Mouse,Accessories,5,800,North,UPI,4000
ORD0858,2025-11-09 06:14:46.486486,CUST051,Laptop,Electronics,3,60000,East,UPI,180000
ORD0859,2025-11-09 14:59:27.567567,CUST125,Headphones,Accessories,5,3000,South,Cash,15000
ORD0860,2025-11-09 23:44:08.648648,CUST006,Headphones,Accessories,2,3000,North,UPI,6000
ORD0861,2025-11-10 08:28:49.729729,CUST178,Headphones,Accessories,3,3000,West,Credit Card,9000
ORD0862,2025-11-10 17:13:30.810810,CUST111,Tablet,Electronics,4,20000,East,Debit Card,80000
ORD0863,2025-11-11 01:58:11.891891,CUST130,Mobile,Electronics,3,30000,East,Cash,90000
ORD0864,2025-11-11 10:42:52.972972,CUST188,Headphones,Accessories,2,3000,West,Credit Card,6000
ORD0865,2025-11-11 19:27:34.054054,CUST002,Mouse,Accessories,4,800,South,UPI,3200
ORD0866,2025-11-12 04:12:15.135135,CUST189,Mouse,Accessories,1,800,North,Credit Card,800
ORD0867,2025-11-12 12:56:56.216216,CUST079,Mouse,Accessories,3,800,South,Debit Card,2400
ORD0868,2025-11-12 21:41:37.297297,CUST069,Headphones,Accessories,2,3000,South,Credit Card,6000
ORD0869,2025-11-13 06:26:18.378378,CUST014,Laptop,Electronics,3,60000,South,Cash,180000
ORD0870,2025-11-13 15:10:59.459459,CUST179,Headphones,Accessories,4,3000,East,UPI,12000
ORD0871,2025-11-13 23:55:40.540540,CUST143,Mobile,Electronics,3,30000,North,Debit Card,90000
ORD0872,2025-11-14 08:40:21.621621,CUST131,Keyboard,Accessories,4,1500,North,Credit Card,6000
ORD0873,2025-11-14 17:25:02.702702,CUST126,Headphones,Accessories,2,3000,North,Debit Card,6000
ORD0874,2025-11-15 02:09:43.783783,CUST016,Keyboard,Accessories,2,1500,North,UPI,3000
ORD0875,2025-11-15 10:54:24.864864,CUST146,Keyboard,Accessories,5,1500,West,Credit Card,7500
ORD0876,2025-11-15 19:39:05.945945,CUST151,Headphones,Accessories,2,3000,North,Cash,6000
ORD0877,2025-11-16 04:23:47.027027,CUST070,Mobile,Electronics,1,30000,North,Credit Card,30000
ORD0878,2025-11-16 13:08:28.108108,CUST143,Keyboard,Accessories,3,1500,South,Debit Card,4500
ORD0879,2025-11-16 21:53:09.189189,CUST164,Mobile,Electronics,2,30000,West,Debit Card,60000
ORD0880,2025-11-17 06:37:50.270270,CUST181,Keyboard,Accessories,4,1500,North,Cash,6000
ORD0881,2025-11-17 15:22:31.351351,CUST148,Laptop,Electronics,3,60000,South,Debit Card,180000
ORD0882,2025-11-18 00:07:12.432432,CUST123,Keyboard,Accessories,2,1500,East,Cash,3000
ORD0883,2025-11-18 08:51:53.513513,CUST148,Laptop,Electronics,5,60000,North,Debit Card,300000
ORD0884,2025-11-18 17:36:34.594594,CUST046,Mouse,Accessories,2,800,South,Credit Card,1600
ORD0885,2025-11-19 02:21:15.675675,CUST129,Laptop,Electronics,4,60000,South,Cash,240000
ORD0886,2025-11-19 11:05:56.756756,CUST130,Headphones,Accessories,1,3000,North,Credit Card,3000
ORD0887,2025-11-19 19:50:37.837837,CUST200,Laptop,Electronics,5,60000,East,UPI,300000
ORD0888,2025-11-20 04:35:18.918918,CUST042,Mouse,Accessories,3,800,West,Debit Card,2400
ORD0889,2025-11-20 13:20:00.000000,CUST100,Laptop,Electronics,2,60000,South,Debit Card,120000
ORD0890,2025-11-20 22:04:41.081081,CUST114,Laptop,Electronics,3,60000,South,UPI,180000
ORD0891,2025-11-21 06:49:22.162162,CUST188,Tablet,Electronics,5,20000,South,UPI,100000
ORD0892,2025-11-21 15:34:03.243243,CUST093,Mouse,Accessories,1,800,West,Credit Card,800
ORD0893,2025-11-22 00:18:44.324324,CUST113,Mobile,Electronics,3,30000,East,Debit Card,90000
ORD0894,2025-11-22 09:03:25.405405,CUST172,Mouse,Accessories,3,800,West,Cash,2400
ORD0895,2025-11-22 17:48:06.486486,CUST031,Tablet,Electronics,2,20000,East,UPI,40000
ORD0896,2025-11-23 02:32:47.567567,CUST155,Laptop,Electronics,3,60000,North,Credit Card,180000
ORD0897,2025-11-23 11:17:28.648648,CUST107,Mobile,Electronics,1,30000,South,Debit Card,30000
ORD0898,2025-11-23 20:02:09.729729,CUST122,Keyboard,Accessories,1,1500,South,UPI,1500
ORD0899,2025-11-24 04:46:50.810810,CUST012,Keyboard,Accessories,2,1500,North,UPI,3000
ORD0900,2025-11-24 13:31:31.891891,CUST136,Mobile,Electronics,2,30000,West,Cash,60000
ORD0901,2025-11-24 22:16:12.972972,CUST200,Headphones,Accessories,3,3000,North,Cash,9000
ORD0902,2025-11-25 07:00:54.054054,CUST116,Mouse,Accessories,4,800,North,UPI,3200
ORD0903,2025-11-25 15:45:35.135135,CUST065,Mouse,Accessories,3,800,West,Credit Card,2400
ORD0904,2025-11-26 00:30:16.216216,CUST063,Headphones,Accessories,2,3000,North,Debit Card,6000
ORD0905,2025-11-26 09:14:57.297297,CUST002,Mobile,Electronics,2,30000,West,Cash,60000
ORD0906,2025-11-26 17:59:38.378378,CUST025,Tablet,Electronics,1,20000,West,UPI,20000
ORD0907,2025-11-27 02:44:19.459459,CUST014,Mobile,Electronics,3,30000,South,Credit Card,90000
ORD0908,2025-11-27 11:29:00.540540,CUST152,Mouse,Accessories,2,800,South,Debit Card,1600
ORD0909,2025-11-27 20:13:41.621621,CUST055,Mobile,Electronics,1,30000,West,Credit Card,30000
ORD0910,2025-11-28 04:58:22.702702,CUST114,Mobile,Electronics,1,30000,East,Credit Card,30000
ORD0911,2025-11-28 13:43:03.783783,CUST183,Keyboard,Accessories,4,1500,West,Cash,6000
ORD0912,2025-11-28 22:27:44.864864,CUST001,Keyboard,Accessories,1,1500,East,Credit Card,1500
ORD0913,2025-11-29 07:12:25.945945,CUST195,Keyboard,Accessories,2,1500,East,UPI,3000
ORD0914,2025-11-29 15:57:07.027027,CUST049,Mobile,Electronics,3,30000,South,Credit Card,90000
ORD0915,2025-11-30 00:41:48.108108,CUST139,Keyboard,Accessories,4,1500,West,Cash,6000
ORD0916,2025-11-30 09:26:29.189189,CUST109,Mobile,Electronics,3,30000,West,Debit Card,90000
ORD0917,2025-11-30 18:11:10.270270,CUST069,Keyboard,Accessories,3,1500,North,UPI,4500
ORD0918,2025-12-01 02:55:51.351351,CUST120,Headphones,Accessories,1,3000,East,Cash,3000
ORD0919,2025-12-01 11:40:32.432432,CUST076,Mobile,Electronics,1,30000,South,UPI,30000
ORD0920,2025-12-01 20:25:13.513513,CUST029,Mouse,Accessories,4,800,North,Cash,3200
ORD0921,2025-12-02 05:09:54.594594,CUST178,Tablet,Electronics,2,20000,South,Cash,40000
ORD0922,2025-12-02 13:54:35.675675,CUST031,Mouse,Accessories,2,800,West,Cash,1600
ORD0923,2025-12-02 22:39:16.756756,CUST056,Mobile,Electronics,4,30000,West,Debit Card,120000
ORD0924,2025-12-03 07:23:57.837837,CUST177,Mobile,Electronics,3,30000,West,Debit Card,90000
ORD0925,2025-12-03 16:08:38.918918,CUST010,Mobile,Electronics,3,30000,North,Debit Card,90000
ORD0926,2025-12-04 00:53:20.000000,CUST151,Headphones,Accessories,2,3000,West,Debit Card,6000
ORD0927,2025-12-04 09:38:01.081081,CUST175,Tablet,Electronics,4,20000,North,Credit Card,80000
ORD0928,2025-12-04 18:22:42.162162,CUST074,Tablet,Electronics,3,20000,West,Credit Card,60000
ORD0929,2025-12-05 03:07:23.243243,CUST098,Headphones,Accessories,5,3000,South,Credit Card,15000
ORD0930,2025-12-05 11:52:04.324324,CUST089,Tablet,Electronics,5,20000,South,Cash,100000
ORD0931,2025-12-05 20:36:45.405405,CUST193,Tablet,Electronics,1,20000,North,UPI,20000
ORD0932,2025-12-06 05:21:26.486486,CUST146,Keyboard,Accessories,2,1500,North,Cash,3000
ORD0933,2025-12-06 14:06:07.567567,CUST147,Headphones,Accessories,5,3000,East,Cash,15000
ORD0934,2025-12-06 22:50:48.648648,CUST102,Keyboard,Accessories,1,1500,South,Debit Card,1500
ORD0935,2025-12-07 07:35:29.729729,CUST013,Headphones,Accessories,5,3000,South,Debit Card,15000
ORD0936,2025-12-07 16:20:10.810810,CUST135,Headphones,Accessories,1,3000,East,Credit Card,3000
ORD0937,2025-12-08 01:04:51.891891,CUST035,Tablet,Electronics,5,20000,North,Cash,100000
ORD0938,2025-12-08 09:49:32.972972,CUST162,Mobile,Electronics,1,30000,South,Debit Card,30000
ORD0939,2025-12-08 18:34:14.054054,CUST069,Headphones,Accessories,4,3000,East,UPI,12000
ORD0940,2025-12-09 03:18:55.135135,CUST097,Mobile,Electronics,4,30000,South,Credit Card,120000
ORD0941,2025-12-09 12:03:36.216216,CUST158,Tablet,Electronics,2,20000,South,Debit Card,40000
ORD0942,2025-12-09 20:48:17.297297,CUST181,Tablet,Electronics,3,20000,East,Credit Card,60000
ORD0943,2025-12-10 05:32:58.378378,CUST193,Laptop,Electronics,2,60000,North,Debit Card,120000
ORD0944,2025-12-10 14:17:39.459459,CUST033,Mobile,Electronics,5,30000,West,UPI,150000
ORD0945,2025-12-10 23:02:20.540540,CUST054,Keyboard,Accessories,2,1500,North,Debit Card,3000
ORD0946,2025-12-11 07:47:01.621621,CUST191,Mouse,Accessories,1,800,East,Credit Card,800
ORD0947,2025-12-11 16:31:42.702702,CUST148,Keyboard,Accessories,4,1500,West,Debit Card,6000
ORD0948,2025-12-12 01:16:23.783783,CUST007,Laptop,Electronics,5,60000,West,UPI,300000
ORD0949,2025-12-12 10:01:04.864864,CUST174,Tablet,Electronics,5,20000,East,Credit Card,100000
ORD0950,2025-12-12 18:45:45.945945,CUST067,Tablet,Electronics,1,20000,East,UPI,20000
ORD0951,2025-12-13 03:30:27.027027,CUST069,Mouse,Accessories,4,800,South,Credit Card,3200
ORD0952,2025-12-13 12:15:08.108108,CUST113,Mobile,Electronics,1,30000,West,Debit Card,30000
ORD0953,2025-12-13 20:59:49.189189,CUST164,Headphones,Accessories,1,3000,West,UPI,3000
ORD0954,2025-12-14 05:44:30.270270,CUST185,Mobile,Electronics,2,30000,South,UPI,60000
ORD0955,2025-12-14 14:29:11.351351,CUST006,Keyboard,Accessories,2,1500,East,UPI,3000
ORD0956,2025-12-14 23:13:52.432432,CUST023,Laptop,Electronics,2,60000,West,UPI,120000
ORD0957,2025-12-15 07:58:33.513513,CUST017,Tablet,Electronics,3,20000,North,Credit Card,60000
ORD0958,2025-12-15 16:43:14.594594,CUST184,Headphones,Accessories,5,3000,North,UPI,15000
ORD0959,2025-12-16 01:27:55.675675,CUST175,Keyboard,Accessories,3,1500,North,UPI,4500
ORD0960,2025-12-16 10:12:36.756756,CUST199,Mobile,Electronics,5,30000,North,Credit Card,150000
ORD0961,2025-12-16 18:57:17.837837,CUST049,Laptop,Electronics,4,60000,North,Cash,240000
ORD0962,2025-12-17 03:41:58.918918,CUST023,Keyboard,Accessories,2,1500,West,Debit Card,3000
ORD0963,2025-12-17 12:26:40.000000,CUST069,Keyboard,Accessories,3,1500,South,UPI,4500
ORD0964,2025-12-17 21:11:21.081081,CUST013,Laptop,Electronics,5,60000,South,Cash,300000
ORD0965,2025-12-18 05:56:02.162162,CUST091,Headphones,Accessories,4,3000,South,Credit Card,12000
ORD0966,2025-12-18 14:40:43.243243,CUST114,Mouse,Accessories,5,800,East,Cash,4000
ORD0967,2025-12-18 23:25:24.324324,CUST174,Keyboard,Accessories,2,1500,East,Credit Card,3000
ORD0968,2025-12-19 08:10:05.405405,CUST032,Mobile,Electronics,3,30000,South,UPI,90000
ORD0969,2025-12-19 16:54:46.486486,CUST083,Laptop,Electronics,5,60000,South,UPI,300000
ORD0970,2025-12-20 01:39:27.567567,CUST110,Headphones,Accessories,1,3000,East,Cash,3000
ORD0971,2025-12-20 10:24:08.648648,CUST092,Headphones,Accessories,3,3000,East,UPI,9000
ORD0972,2025-12-20 19:08:49.729729,CUST077,Keyboard,Accessories,5,1500,South,UPI,7500
ORD0973,2025-12-21 03:53:30.810810,CUST076,Tablet,Electronics,5,20000,West,Credit Card,100000
ORD0974,2025-12-21 12:38:11.891891,CUST010,Mobile,Electronics,5,30000,South,Debit Card,150000
ORD0975,2025-12-21 21:22:52.972972,CUST052,Mobile,Electronics,2,30000,South,Cash,60000
ORD0976,2025-12-22 06:07:34.054054,CUST113,Tablet,Electronics,2,20000,South,UPI,40000
ORD0977,2025-12-22 14:52:15.135135,CUST169,Headphones,Accessories,2,3000,East,Cash,6000
ORD0978,2025-12-22 23:36:56.216216,CUST090,Mouse,Accessories,2,800,South,Credit Card,1600
ORD0979,2025-12-23 08:21:37.297297,CUST053,Mouse,Accessories,1,800,East,Debit Card,800
ORD0980,2025-12-23 17:06:18.378378,CUST195,Headphones,Accessories,3,3000,North,Cash,9000
ORD0981,2025-12-24 01:50:59.459459,CUST058,Tablet,Electronics,2,20000,West,Credit Card,40000
ORD0982,2025-12-24 10:35:40.540540,CUST094,Mobile,Electronics,5,30000,East,Cash,150000
ORD0983,2025-12-24 19:20:21.621621,CUST142,Keyboard,Accessories,2,1500,East,Credit Card,3000
ORD0984,2025-12-25 04:05:02.702702,CUST047,Laptop,Electronics,2,60000,North,Cash,120000
ORD0985,2025-12-25 12:49:43.783783,CUST100,Headphones,Accessories,3,3000,West,Debit Card,9000
ORD0986,2025-12-25 21:34:24.864864,CUST161,Laptop,Electronics,4,60000,West,Debit Card,240000
ORD0987,2025-12-26 06:19:05.945945,CUST061,Mouse,Accessories,1,800,West,Cash,800
ORD0988,2025-12-26 15:03:47.027027,CUST147,Keyboard,Accessories,2,1500,North,Debit Card,3000
ORD0989,2025-12-26 23:48:28.108108,CUST094,Mouse,Accessories,2,800,West,Debit Card,1600
ORD0990,2025-12-27 08:33:09.189189,CUST190,Keyboard,Accessories,1,1500,South,Cash,1500
ORD0991,2025-12-27 17:17:50.270270,CUST100,Laptop,Electronics,3,60000,East,Credit Card,180000
ORD0992,2025-12-28 02:02:31.351351,CUST102,Tablet,Electronics,5,20000,West,Debit Card,100000
ORD0993,2025-12-28 10:47:12.432432,CUST066,Tablet,Electronics,5,20000,South,Debit Card,100000
ORD0994,2025-12-28 19:31:53.513513,CUST092,Keyboard,Accessories,2,1500,East,UPI,3000
ORD0995,2025-12-29 04:16:34.594594,CUST171,Mobile,Electronics,5,30000,West,Debit Card,150000
ORD0996,2025-12-29 13:01:15.675675,CUST141,Laptop,Electronics,5,60000,West,UPI,300000
ORD0997,2025-12-29 21:45:56.756756,CUST028,Headphones,Accessories,4,3000,South,Cash,12000
ORD0998,2025-12-30 06:30:37.837837,CUST105,Headphones,Accessories,5,3000,East,UPI,15000
ORD0999,2025-12-30 15:15:18.918918,CUST177,Keyboard,Accessories,3,1500,West,Debit Card,4500
ORD1000,2025-12-31 00:00:00.000000,CUST037,Headphones,Accessories,2,3000,West,UPI,6000
